10589,Bernardina,W,Beatty,3,F,01/04/1962,191510,212-567-5943,JWtUkNnkOKRY:D+
10590,Joi,E,Beaudoin,4,F,03/08/1966,53294,308-346-9917,1ah*0F0#Kh
10591,Sixta,J,Beaudoin,3,F,03/04/1975,122324,236-832-1401,Hu5[dWW~hFPy34
10592,Gerald,J,Beaudry,5,M,4/21/1982,184022,219-983-1836,hAw[]_s-
10593,Sanford,Y,Beaudry,3,M,3/25/1978,95920,270-242-4951,rYcJaox~u&
10594,Bud,Q,Beaulieu,3,M,10/08/1976,88044,219-342-9413,w.Y_*2+[y
10595,Odis,S,Beauregard,1,M,09/07/1966,81445,231-266-3523,T>Ln%CPXg/jL
10596,Harris,Z,Beavers,3,M,9/14/1970,147337,239-294-7204,gv8q[B?p
10597,Andres,P,Bechtel,4,M,3/31/1987,98897,201-421-3451,BD@%<\c_/}
10598,Maybell,F,Bechtel,2,F,5/19/1988,107046,505-987-4305,I|vDamQ0Opz5l
10599,Meta,I,Beckett,3,F,10/14/1968,99171,217-493-8911,Q>\<Z!2}@oI
10600,Moshe,A,Beckham,4,M,7/24/1981,142642,206-326-1486,a9>uLP2%I
10601,Shemika,E,Beckman,3,F,10/18/1967,117633,314-817-2178,LS/qdpEb1K
10602,Jarvis,T,Becnel,1,M,05/06/1959,109322,209-562-2639,3VM^k-YoO
10603,Wilburn,R,Becnel,3,M,6/25/1995,189624,215-632-0571,M0@>oqZ_Y
10604,Stacy,N,Becnel,2,M,4/13/1995,184043,308-897-1736,Y\%opIr?4h
10605,Rick,D,Bedard,3,M,10/28/1965,199581,216-778-0829,a*j7_Ama_1
10606,Cleveland,V,Bedard,4,M,5/19/1974,89142,218-332-7091,tl]t]Q/]4CjUL^}
10607,Steven,G,Beebe,1,M,1/18/1980,83560,802-349-9372,1wC;<x|f
10608,Angelo,A,Beeler,1,F,08/09/1990,89506,605-275-7525,5u3^K/nVdUC
10609,Meghann,J,Beers,3,F,05/05/1966,180570,217-299-2486,U&UdS@~c9}
10610,Edris,K,Beers,3,F,7/22/1977,109254,405-342-0871,JBXg73]Yl0qj
10611,Alba,D,Begay,3,F,10/14/1969,107491,319-718-9194,54/5_H\wP;F_
10612,Teofila,S,Begley,2,F,2/13/1972,157757,205-984-6391,q^1z6QYCa
10613,Dolores,A,Begley,3,F,12/16/1981,182967,209-877-7013,8e;FDv*HnOG
10614,Mel,C,Belanger,3,M,5/22/1984,70145,240-961-3191,DQ93?E:Oa/X[
10615,Rigoberto,M,Belanger,4,M,03/02/1995,166727,406-326-5936,Jl%F%;{*Qa9Ah
10616,Jackie,W,Bell,1,M,5/30/1976,181721,239-944-9655,VF6oJ!i780P%
10617,Aura,Z,Bellamy,2,F,12/03/1994,83412,303-730-4809,3y*cajk*4$*Na$
10618,Ebonie,X,Bellamy,1,F,1/27/1988,161115,270-313-2661,PVjry+WE1-\L*M
10619,Xiomara,X,Belt,3,F,10/28/1989,88938,605-643-1224,jQ>q!q<v*Zijw
10620,Keven,S,Belton,1,M,03/11/1961,184879,503-286-7886,rl5@L/%pV{
10621,Armand,A,Beltran,3,M,12/31/1983,59936,701-257-3075,9]N8_Ye_PX
10622,Johnathon,A,Beltran,3,,05/03/1990,88917,314-432-2322,J9w-R>N/*kRC
10623,Elroy,L,Benavidez,4,M,06/10/1961,170515,201-202-2787,6hd@3}5gTC^c
10624,Ray,O,Bender,3,M,12/10/1960,94725,215-434-2965,Z+h@:ldG
10625,Kasey,S,Benedict,4,M,7/19/1993,68428,240-460-3428,b1>rtjBg<d8
10626,Dorothea,K,Benefield,1,F,1/17/1959,69263,205-908-8118,lo4X6|8zk}$
10627,Roger,P,Benoit,3,M,05/07/1995,183825,215-680-5796,69::5_G|vK
10628,Wesley,S,Benson,2,F,03/03/1991,120927,239-221-2622,ID1Ffh*>e
10629,Lilian,Z,Benson,2,F,01/03/1975,153166,304-641-8131,5L+b{Y7Kg3
10630,Isaiah,S,Benson,4,M,2/22/1983,89695,210-797-1258,Ut9s>*}*d3mL
10631,Ellis,A,Bentley,2,M,3/22/1966,182184,229-971-5920,t;A|B-qI
10632,Ross,Y,Bentley,2,M,04/12/1967,158404,252-983-9120,60^/.!ZcQ+
10633,Seth,U,Berg,2,M,8/26/1979,101140,385-709-9826,rU.5GQW1COH
10634,Kandace,Y,Berger,4,F,10/20/1994,64185,205-241-2080,jGdyw/./O-
10635,Sofia,I,Berger,2,F,8/16/1980,147374,423-381-8374,W$6<D+>ZU^T\D
10636,Enoch,W,Bergeron,1,M,3/18/1996,77428,314-708-7544,iW_\3V8ZgTos
10637,Dillon,Z,Bergeron,2,M,8/27/1960,81525,701-829-4137,Sx%&Vp}Ek$&\
10638,Rodrick,M,Bergman,2,M,07/07/1991,83509,236-416-6716,mD7BW~P-p
10639,Jesus,K,Bergstrom,2,M,07/11/1959,164541,239-584-5640,Y<Tr_}@Awzk?T
10640,Dee,A,Bergstrom,3,M,5/27/1985,120989,262-934-9796,Mux6IgJOZaB.*~
10641,Otis,V,Bermudez,2,M,01/01/1981,117744,208-912-0014,e#TAn/%yY/
10642,Yu,F,Bernard,3,F,3/17/1996,53359,252-826-4835,kku-gOtjoB
10643,Tricia,H,Bernard,4,F,7/13/1967,168860,210-256-7175,QO+J<!2mAC8M
10644,Noelia,D,Bernhardt,3,F,07/09/1958,113958,205-232-8463,2>1ConAJ
10645,Allan,V,Bernhardt,3,M,1/24/1962,119879,202-909-9740,kSGhyhoJOGhU
10646,Lani,B,Bernstein,2,F,04/05/1984,166228,209-557-7877,Dtl!\J_Ur<1
10647,Porfirio,B,Berry,2,M,6/23/1966,160098,308-716-7312,f5w9b$Xx
10648,Allan,Q,Berryman,2,M,02/01/1975,144069,231-433-3034,pmMCv}9H
10649,Judi,V,Bertram,3,F,7/17/1965,45948,225-634-5688,Jz0lIQv~K-<^
10650,Hung,O,Berube,4,M,05/06/1992,176080,270-715-2618,l.ehVFVO}S^H$f
10651,Shayne,M,Bess,2,M,7/24/1959,96595,702-434-4703,K5S5DAlOpB:JNH
10652,Renata,F,Best,3,F,3/30/1961,45880,479-773-5168,Wf<._V/hhS]h+Z}
10653,Otto,A,Bethea,4,M,06/08/1966,160689,239-321-8902,QQO[KQljljuoq
10654,Arvilla,N,Bethea,3,F,8/26/1985,76361,270-474-8714,m&j.bUGY}iNE-|y
10655,Karina,G,Bethel,2,F,1/28/1975,104919,216-315-3603,q\#e4]qNGv3Z
10656,Jimmy,T,Bettis,3,M,1/15/1958,96384,303-405-2047,278@%g8Q*
10657,Burton,D,Bettis,1,M,07/01/1970,153742,217-517-0754,7^jcQ4{u3ld[8P3
10658,April,T,Betts,2,F,3/16/1963,198172,605-551-8524,qk}67!_jh5;
10659,Renee,X,Beverly,3,F,07/01/1977,104020,308-954-6249,aTwE52/WPpZ
10660,Alverta,F,Bevins,3,F,04/01/1960,100279,210-684-0133,aQFt]o&+w*]i3
10661,Sonia,B,Bey,2,F,01/11/1979,82558,503-526-1236,X9_F_askc>W\k
10662,Casey,K,Bickford,4,M,5/24/1963,132631,218-706-5246,AsB<Gw&-
10663,Rolando,O,Bickford,3,M,10/16/1975,184147,209-737-1379,rQ|DsFXq
10664,Arden,R,Biddle,2,M,09/04/1988,67340,216-787-6901,d0UadeBUdT$c
10665,Jude,H,Bigelow,4,M,12/20/1957,191493,209-970-5170,37]>:>@xiS
10666,Khadijah,F,Billings,3,F,10/05/1983,49543,212-667-6843,R~LxoIK_
10667,Mac,N,Billingsley,3,M,12/31/1967,98000,702-666-3111,n8[zreum.nr6zU{
10668,Shirly,G,Billiot,2,F,10/13/1981,161161,319-801-9604,Ag]T>;\tdN
10669,Cecil,K,Billups,1,F,7/20/1960,75354,201-273-4894,D%@%VAhy|sa%
10670,Aleisha,K,Billups,3,F,6/26/1974,146213,339-355-2338,ZDK#?XY}j4V9
10671,Imelda,O,Bilodeau,2,F,2/20/1960,109272,212-924-8697,6vBAo*vo~{+R|5u
10672,Kristina,V,Bingham,3,F,09/12/1970,166679,262-432-0386,3b7a&y0OhVC
10673,Lyman,W,Bingham,1,M,3/17/1991,41318,212-277-5389,9/Qo-BG8|F78M
10674,Socorro,J,Bingham,2,F,9/17/1966,150970,217-393-5300,1nRbu{Lqd[u#&;
10675,Tod,V,Binkley,3,M,2/15/1972,53757,215-873-4182,8/Q8b-4KQ
10676,Charlsie,M,Binkley,3,F,12/17/1986,49374,339-236-3620,oNM89e@Ns
10677,Mertie,J,Binkley,1,F,2/27/1960,40011,808-760-7597,ZRDsWf20:fB
10678,Christa,G,Binkley,2,F,10/15/1971,105944,480-719-8024,PbG?{tZ.PA~9X
10679,Tandy,J,Binkley,3,F,4/29/1963,151456,252-683-3737,8I{G7MPn&tI~Fz
10680,Rolland,T,Bishop,3,M,4/27/1963,137493,210-240-5734,0#q6ds:#w6
10681,Jada,R,Bishop,4,F,5/13/1974,120985,405-401-0119,tfQJREC+a^:Et
10682,Spring,T,Bishop,3,F,04/05/1978,71648,480-770-6840,f&d#@oXn7sJ|U{
10683,Alan,A,Bisson,2,M,3/17/1974,77689,225-579-7250,Ws}lt6Y$T4w
10684,Maya,G,Bittner,4,F,10/26/1966,194472,270-524-5718,A4FW9\r_pm
10685,Bridgette,A,Bittner,1,F,7/26/1970,167632,202-987-5318,bpbg+u~1lEY6
10686,Rebekah,J,Bivins,3,F,4/26/1996,167345,210-629-7339,K|QUUBjcw@dK?y
10687,Vincent,E,Black,2,M,10/12/1957,164495,702-578-2840,kl0DnzdROu;S
10688,Kacy,U,Blackburn,3,F,10/05/1991,67051,209-872-0734,n#kBiE8W9
10689,Nova,Z,Blackburn,1,F,12/09/1985,142658,216-830-4056,agu&U;bJ_fZy%
10690,Stefania,R,Blackman,2,F,12/10/1965,183840,316-247-8601,3uVGYjOtK
10691,Ronnie,P,Blackman,1,M,8/27/1965,170043,209-398-9365,X1a/9<[I5Ghh7
10692,Nathaniel,H,Blackmon,3,M,2/21/1992,63685,212-931-1317,y4|$M!J#?^
10693,Dewitt,Y,Blair,4,M,1/31/1974,139503,215-332-9902,cAK:{yC:
10694,Irving,O,Blake,3,M,12/19/1978,138388,236-383-4474,R~r>0aPpo1{{
10695,Miquel,I,Blalock,2,M,10/24/1967,163559,201-340-3110,eOGhWSaj}.<
10696,Lucio,O,Blalock,4,M,10/27/1972,86849,219-532-6777,HxFl>n3!kH[Xt
10697,Eldon,U,Blalock,2,M,6/17/1974,127552,505-863-8025,MsT|Hc-0R+8{B+
10698,Renda,K,Blankenship,1,F,08/02/1980,149438,240-204-1188,5szQa:hD{Xw
10699,Jay,L,Blanton,4,M,05/05/1983,49970,212-603-8959,Q5xxPnDZk4
10700,Page,H,Blaylock,3,F,08/09/1983,44056,480-980-6110,d>3YTVF|~n&y0u
10701,Lexie,Q,Blaylock,1,F,4/22/1977,119735,210-403-3969,O$c#G.${9-q;>#
10702,Rudolph,F,Blaylock,3,M,7/30/1988,163542,217-564-4317,MSG~a-~ZLqVyXO-
10703,Latasha,D,Blevins,3,F,04/11/1969,176008,215-448-3144,T4uQ~6e1\
10704,Ivan,H,Bliss,2,M,4/16/1993,108062,231-219-5306,SEtdu[<w-
10705,Moriah,X,Bliss,2,F,12/10/1982,94155,215-651-6200,G}pkxR840c;u|$
10706,Tawny,L,Block,3,F,8/25/1970,66438,262-600-0616,5+/d$KbQ7cnLixp
10707,Les,U,Blocker,3,M,02/05/1980,91392,339-398-6837,m3\T\u*S.*fq
10708,Caroyln,D,Bloom,4,F,01/02/1963,169675,314-233-7105,c92s~EL~;
10709,Devon,I,Bloom,2,M,1/15/1979,69255,210-960-4898,P#tn*YH@<
10710,Ruthann,K,Blum,4,F,9/13/1975,84089,210-828-9846,H_;A;IK!IZ
10711,Wilmer,T,Blum,4,M,1/23/1964,165375,603-676-7776,CCwO&A:TSZ0V?
10712,Madaline,O,Blum,2,F,5/31/1966,159532,803-650-3777,h9NI\u\;\UNQ-
10713,Ava,L,Boatright,4,F,9/23/1963,88653,262-631-0758,2n_c/j?HgCRI_QD
10714,Veola,Q,Bobbitt,3,F,1/18/1985,94532,215-214-2704,qWYw9~}o&ZNvO
10715,Louis,X,Bobo,2,M,02/08/1972,101239,207-529-5925,I9F*y7puGv
10716,Debbra,U,Bobo,3,F,02/05/1991,109650,270-854-4313,NkAXue3Nr0^tV>
10717,Rickie,S,Bock,4,F,08/01/1969,111536,236-587-4783,LTtL]X:1
10718,Brendan,C,Bock,3,M,9/26/1964,131846,480-534-7505,6..R~L~6Vn*{~4l
10719,Sybil,P,Bogan,4,F,8/21/1964,181051,210-629-5940,o]n8cY{T;T
10720,Merle,M,Boggs,1,F,7/24/1991,70026,212-554-3210,NP!ZFBC2_+
10721,Tristan,E,Boggs,3,F,12/07/1988,133796,209-697-5236,saAeb{u/Z?J@
10722,Hoyt,L,Boisvert,4,M,4/25/1965,171334,605-500-6307,DB}EDX{KyY&
10723,Donny,E,Boisvert,2,M,6/18/1967,190344,304-742-1741,PBrWh3?CECMJ
10724,Ahmed,N,Bolduc,1,M,05/04/1990,155311,405-234-9571,xv~HenR##B&{fvG
10725,Necole,I,Bolen,2,F,11/26/1971,163833,316-215-4147,n1R@Y}B<
10726,Nannette,S,Bolen,4,F,1/17/1964,123747,270-657-1398,JvnWkV2ufbW6HU^
10727,Sage,V,Bolin,3,F,9/20/1992,165383,201-605-4820,Kv][wl7u
10728,Carla,G,Boling,2,F,03/04/1977,197840,252-545-5391,OQf*xbP#
10729,Jaimie,B,Bolling,2,F,12/16/1960,92447,210-791-6315,NFB&MWs_
10730,Floyd,B,Bollinger,3,M,09/01/1976,123620,228-338-8091,an:5h>Qg/
10731,Nancey,P,Bond,3,F,5/17/1966,199728,206-485-0242,V|jm3X_i]>Xn;
10732,Theressa,H,Bonds,4,F,2/18/1976,49902,208-481-2549,hYLD2KdJe
10733,Cristobal,M,Bone,3,M,12/30/1985,195613,215-782-3490,EO#W#-rd<Ei+
10734,Twila,C,Bonner,2,F,01/03/1959,40439,212-246-2110,9zf]Ud|a;n2u@8
10735,Ernest,H,Bonner,3,M,4/24/1982,80221,207-674-8485,W.8Jv.#M}Nm1PrW
10736,Tobias,O,Booth,3,M,8/16/1995,171313,212-555-3553,f_*-B-d0|
10737,Dalene,Z,Booth,3,F,10/04/1970,120603,212-997-9921,NqIivK7RL/o
10738,Jonathan,T,Boothe,3,M,01/12/1986,107898,802-344-0340,b*rZIsOy
10739,Oscar,C,Boothe,2,M,02/10/1974,79674,212-340-4766,f7W~BxDyq7uG
10740,Earl,A,Bordelon,2,M,9/28/1958,90495,212-733-1600,O6*HNR&v
10741,Donald,J,Borden,2,F,8/25/1977,112573,803-957-1588,JiRE@-}HGB
10742,Alia,Z,Boren,2,F,4/16/1967,105490,212-993-4220,oc/M39L9
10743,Dodie,Y,Boren,1,F,02/02/1965,47521,240-636-6771,5F1I_PEAmrs
10744,Russel,W,Bostic,3,M,02/12/1969,154813,262-331-7605,c7DiEb-{u/T
10745,Sherry,T,Bostick,2,F,12/10/1976,95026,480-860-4065,I9>L!#QSN:Q>~#
10746,Nerissa,M,Boston,1,F,2/17/1959,192391,314-308-8113,9mGc5\6i^A]q:|
10747,Tran,A,Boswell,2,F,02/03/1966,45466,316-555-5843,4[8-gB#<T$
10748,Arturo,Z,Bottoms,3,M,1/19/1980,165975,229-223-4687,Y$.IeN:]FS~
10749,Karla,U,Bottoms,3,F,09/07/1988,152115,217-943-1075,IaU|Yn6crorb
10750,Nova,O,Bouchard,3,F,05/04/1964,194028,503-706-0989,leMy|!#__
10751,Delbert,X,Boudreau,3,M,11/15/1992,172291,219-792-7389,Z>@MQvM-e.
10752,Amado,W,Boudreaux,2,M,1/28/1963,66128,209-612-3915,LAJ-!w;\5Bwp
10753,Consuela,W,Bounds,1,F,8/21/1986,174283,239-324-4758,0:T6cw5I*VJS27q
10754,Shayne,P,Bourgeois,2,M,7/24/1961,93322,385-841-3671,9K>U%MehZ8smo
10755,Kirk,K,Bourne,1,M,9/23/1994,107971,229-814-6987,v~Lt7s5mFjH/v<
10756,Bell,V,Bowden,1,F,10/22/1991,75855,203-419-8321,aAK!:8/GNz{a
10757,Drema,J,Bowen,4,F,5/25/1983,106188,252-553-7411,dc~Q-~N!
10758,Palma,O,Bowen,2,F,3/14/1977,70514,210-432-9501,N?qjeHEul^$
10759,Ezra,N,Bower,3,M,05/09/1980,85991,405-693-4581,j%NhLG0[7m]
10760,Delila,E,Bower,3,F,10/01/1963,51698,212-332-6462,6A>-KYm%3>\[
10761,Yuk,G,Bowers,3,F,7/23/1994,164022,304-838-4104,p|l>4qIS
10762,Rosario,J,Bowers,2,M,12/01/1969,103976,218-316-6095,iXY3F/XUAH!
10763,Loraine,O,Bowie,3,F,6/27/1982,86619,215-915-6037,uN<Vh5cXp
10764,Jame,A,Bowler,3,M,9/14/1975,131966,210-956-6085,r*$4|VoOPH?E&|/
10765,Janetta,T,Bowlin,3,F,8/30/1961,120597,225-689-2992,Uxr0*ygP-/t]
10766,Alane,N,Bowling,4,F,8/28/1985,155821,503-458-2624,k1ziFaMa]bip
10767,Neil,D,Bowman,3,M,03/06/1968,101076,212-500-7126,A}YGd^_ROEZ5$
10768,Jamila,V,Box,4,F,9/30/1958,115693,217-647-7804,Q+B%$y~HkZ;b_G
10769,Fairy,G,Boyce,3,F,06/09/1980,102683,218-589-7091,LZJzUuBv:qsUBa
10770,Bruno,Y,Boyd,4,M,03/11/1966,98994,262-421-8045,D~YaZ^#oOM@
10771,Lan,J,Boyd,3,F,11/16/1991,75589,319-416-0427,L2Kj&>aeg%~
10772,Ronnie,G,Boyd,3,M,03/02/1985,144528,205-588-3303,BvgXlN++Z&ldx
10773,Vaughn,S,Boyer,3,M,4/30/1966,74169,225-369-8338,8cB~~}7m
10774,Korey,O,Boykin,2,M,9/25/1975,151063,316-593-8675,U.>?l?Rr;kJpi
10775,Mollie,J,Boykin,3,F,02/03/1974,128251,216-795-7004,kZ#|L{t8+?q~IWX
10776,Mariano,F,Boyle,2,M,8/23/1995,113881,219-982-0263,b>114-$B
10777,Cole,A,Boyle,2,M,5/20/1987,73652,262-252-9540,j.tOXqwoC2jIO
10778,Eleanore,R,Boyles,2,F,5/21/1987,107237,803-302-6676,f{L.Deca>%!*
10779,Len,L,Boyles,3,M,10/15/1989,105581,339-266-0385,m]/4i>F;U8M6dL#
10780,Keith,A,Boynton,3,F,09/01/1964,160480,262-356-0746,q*E%>$%;
10781,Sixta,X,Boynton,2,F,02/01/1963,96324,219-736-5983,I}mUB;Y2mz
10782,Hubert,P,Boynton,2,M,04/03/1989,98890,218-703-9309,lu/.SGKiW_c<e9
10783,Morgan,U,Bracken,2,M,5/28/1991,65982,236-688-4846,XXAFm;<iGgY#.x
10784,Leonore,J,Brackett,2,F,8/13/1959,130132,314-404-2604,LqDYP;?r
10785,Deon,S,Brackett,3,M,3/14/1967,163011,236-953-0430,7~L!pAin;1MU5V
10786,Yoko,C,Bradbury,2,F,5/27/1980,97030,215-885-7015,N]{1J+^^
10787,Chandra,Q,Braden,3,F,03/02/1986,86740,385-348-3538,i]GNFKzu76lkb
10788,Abdul,M,Bradford,4,M,10/17/1961,60342,480-987-0102,0~3O3G~]E
10789,Kaitlyn,X,Bradford,4,F,5/15/1991,136020,802-514-7102,oGI+!54oBoJvuk1
10790,Kristofer,G,Bradley,4,M,8/24/1976,88965,208-987-8183,1z9%Id2!X
10791,Julio,P,Bradley,1,M,5/25/1977,168356,385-972-7447,2>q5+#OdLYk7]M
10792,Ola,M,Bradshaw,2,F,1/14/1996,169452,215-279-3213,B9_TO\NwPY_t>i
10793,Mi,L,Bragg,2,F,7/19/1995,93726,208-860-0750,W1twb~:SuJ?jp4n
10794,Deedee,E,Branch,1,F,10/30/1987,72498,210-494-5404,s|s+]OG!
10795,Marlin,T,Branch,1,M,05/06/1976,149351,270-888-8508,2z|JlURyE
10796,Salina,B,Branch,2,F,12/27/1983,147121,479-964-1673,L0G$$^!IdN;$gM.
10797,Kendall,F,Brand,4,M,3/21/1968,77881,201-970-3496,qum|}]lY9L0
10798,Arnoldo,L,Brand,4,M,06/07/1970,46039,215-291-3710,4MQdvt\M_-nLS
10799,Lyle,J,Brandenburg,2,M,12/02/1964,67435,210-698-0137,J5WD?S&%&rn
10800,Esta,P,Brandenburg,3,F,6/23/1988,77370,270-960-9929,YIUok.~W.?5
10801,Kristal,B,Brandt,2,F,2/17/1961,163886,339-658-8176,h%P{g;1Pf&Q
10802,Billy,L,Branham,4,M,08/08/1985,188117,239-626-6141,UR?i:qjG5|v94DE
10803,Bobbie,E,Branson,3,M,02/10/1996,178641,216-849-6986,tA5zrwtY9\!Y
10804,Rosalba,F,Brantley,4,F,2/17/1960,94992,316-449-3068,1EUO]eXtx
10805,Maryland,Q,Brantley,4,F,12/19/1981,194854,423-412-1800,dPy-F61E_0JU/gP
10806,Eugenio,U,Braswell,3,M,08/11/1991,85082,209-749-5642,zKEI6*n3yuhd2
10807,Sherman,N,Braun,2,M,03/02/1981,143706,209-646-9726,5Spn*{de.
10808,Antonia,X,Braun,1,M,10/10/1970,55592,314-728-5594,x?fQP:rRHW|
10809,Luanna,M,Bravo,3,F,2/18/1961,48816,210-221-8773,DVr*[.4<:a7
10810,Danna,H,Bravo,2,F,10/17/1969,142335,236-750-6846,6y~.h^o|20vAm
10811,Roger,G,Braxton,3,M,8/27/1982,61732,212-424-7589,hfSz%M[eBIuJei
10812,Tracey,D,Bray,2,M,02/08/1986,158372,308-865-9460,J#0Z$ig3PX[
10813,Leo,J,Breeden,2,M,11/15/1995,176108,603-924-3864,E^i8}$$M+6}@:I
10814,Lise,S,Breen,3,F,7/15/1966,133938,314-848-1508,j_.;FWG$
10815,Devin,U,Breen,4,F,11/20/1958,44010,239-543-0559,wL#b06JfI
10816,Waldo,J,Breen,3,M,02/12/1965,121145,303-586-9491,4y~.LG_gJKd
10817,Twila,J,Breen,3,F,12/16/1992,149423,314-526-2052,mTM7>}qnS_*3
10818,Kendall,M,Breen,1,F,11/15/1988,77898,319-291-1376,d{1L{?2A.MIf5
10819,Kelle,N,Brenner,3,F,7/30/1984,188357,231-446-5337,SN@mnD[dL:ZGil
10820,Randy,C,Brewer,2,M,12/18/1979,85005,307-891-9823,aT.f{cM&XTP
10821,Lavern,I,Brice,2,F,1/22/1985,96794,239-577-2505,ozB+MPY;:qd^
10822,Timika,T,Brice,3,F,10/22/1961,119869,203-486-3225,x-PhoG?d!4Jp8
10823,Raymon,T,Bridges,1,M,1/16/1974,143899,212-648-5562,Z{@aq{8#>^>
10824,Marcos,J,Bridges,2,M,6/24/1974,178130,216-785-2999,QIk039.nr3RZ%2
10825,Yevette,I,Briggs,2,F,11/20/1992,196284,209-489-4905,T@l{O[AS.
10826,Jacalyn,L,Briggs,3,F,2/23/1982,169287,307-270-7482,xPGG#qrvz
10827,Jesus,B,Bright,4,M,01/04/1972,141071,505-934-6232,g_z.fsh8W2
10828,Daniel,R,Bright,4,M,12/06/1986,153450,212-226-4316,RBPmp08V}FjS
10829,Emelina,U,Bright,3,F,12/28/1975,175525,219-457-2802,fq_XxUDiTXpa#
10830,Halley,O,Briley,2,F,10/19/1961,113810,229-214-7821,w5tXf+UV8
10831,Philomena,I,Briley,2,F,6/14/1987,105645,228-301-1678,C+0>lx*.ox
10832,Manuel,W,Brim,3,M,8/27/1968,127820,209-757-6435,lS~n^{|6z
10833,Israel,U,Brinkley,2,M,8/22/1990,148454,802-803-9287,n7gp\R8B%9R]O
10834,Dana,K,Brinson,3,F,11/13/1989,107214,316-413-5135,C.e*B!_>QW
10835,Tressa,T,Brinson,5,F,11/08/1960,174017,225-259-4877,dzOya!Y{cU%]E~
10836,Maurice,F,Briones,4,M,5/24/1990,45501,216-368-7010,6nv/FwkdwG0J/
10837,Danial,J,Briones,2,M,7/14/1982,84401,406-794-8869,4TUp7X3Pv%#P7Hv
10838,Shelton,Q,Briscoe,2,M,11/06/1961,157282,209-794-1400,z_UxT?U0
10839,Ocie,V,Briscoe,3,F,2/17/1961,165704,252-650-8331,0ZrC%}~?duh#[v
10840,Sidney,W,Brito,4,M,4/26/1980,188881,212-857-6849,k$DViFMM_V
10841,Petra,U,Britt,4,F,01/02/1993,85787,210-507-9243,oNVL{4~-Kb
10842,Mikki,J,Brittain,4,F,4/22/1970,161451,209-569-9659,7::.TPk4
10843,Daisey,N,Brittain,2,F,5/15/1960,178146,216-749-4635,k>TYI51#-OT
10844,Hayley,F,Brittain,1,F,08/06/1970,100648,210-782-7549,yHD:$0qf_5S^G
10845,Lang,B,Brittain,2,F,4/26/1980,133622,239-426-8587,lBJ~7yJNO4GWGQ
10846,Branden,L,Britton,2,M,2/13/1980,99467,216-522-1753,YCF_/$_n~Du
10847,Daren,K,Broadnax,3,M,2/16/1987,69022,240-498-9881,v3+t%i!Y9ISF
10848,Nella,D,Brock,4,F,12/08/1967,182493,304-638-0724,Z7x0{2WW[
10849,Shannon,E,Brock,4,M,6/17/1973,81897,308-380-3109,gZVEk7mt$F#<
10850,Jae,M,Brockman,1,M,9/25/1992,135886,209-683-0019,r?~]8Rnn$-0m\/
10851,Natosha,B,Broderick,4,F,6/13/1958,69047,201-344-6326,pb-KCFH4:V
10852,Henry,R,Broderick,2,F,2/24/1989,130468,215-495-1231,TI:qx|*U_Ch9Jc6
10853,Edmond,K,Brogan,4,M,11/04/1982,181635,212-728-0592,N\v#!j@Fzw}m
10854,Newton,V,Bronson,2,M,02/11/1977,187170,252-941-0292,lEOHyBb6^C8?wt
10855,Yvonne,C,Brookins,1,F,4/29/1991,138099,503-855-0851,3BqKZmw$s$
10856,Almeta,Y,Brookins,3,F,05/08/1985,90576,229-238-0915,Ac$Bd#fP2Z
10857,Freddie,J,Brookshire,2,F,10/23/1979,125651,314-834-6376,NO@-dj7fzI[5G?|
10858,Lashaunda,D,Broome,4,F,1/18/1962,42827,201-453-3091,Y<kc6*:B]D^do
10859,Hector,C,Broome,3,M,3/13/1987,161552,210-470-0824,1Ib7VeqcpOB$\W
10860,Perry,R,Brothers,2,M,3/30/1990,176641,314-744-8397,X-kao|26\
10861,Tyler,W,Broughton,3,F,02/06/1974,194131,605-401-1619,R3ffL7VbY
10862,Jonah,G,Broussard,3,M,4/26/1990,125331,405-837-1583,Jyrb%sBr[kh2
10863,Starr,Q,Browder,4,F,6/21/1982,50417,319-920-8072,j3Bap6fO+
10864,Bernie,K,Browder,1,M,11/10/1989,187399,236-530-4488,p_jLQp6-&M
10865,Alyssa,F,Browne,4,F,11/13/1966,82062,319-378-5657,Q;wy38<Ws{q/
10866,Von,E,Brownell,2,M,04/10/1970,94408,503-586-3906,hh/}nqt0vJCzJT
10867,Tanesha,N,Brownlee,4,F,4/20/1964,143536,339-336-3332,nOs^#Wy+sZ[C[I
10868,Arlette,O,Broyles,3,F,07/11/1967,52685,505-244-0056,S-cbZvEw
10869,Numbers,J,Brubaker,3,M,9/18/1972,164151,339-747-7238,ro>0^CZ@
10870,Lorretta,X,Brumfield,2,F,07/10/1978,84453,209-805-5310,o5Bt@HjkSw
10871,Alexa,T,Brumfield,1,F,4/15/1982,164650,217-872-9501,u_<.a32$n<TdRC
10872,Isobel,M,Bruner,3,F,03/02/1995,51300,209-884-3488,de{hb94LvT
10873,Owen,P,Bruner,1,M,6/30/1965,91250,219-565-4482,jg3-OsF2:4
10874,Adolfo,N,Bruner,3,M,12/16/1995,136866,308-284-0160,hfY^Xpj.?0#3
10875,Marshall,P,Bruner,3,M,07/12/1986,161110,252-712-1775,W16A3;%~3.S#
10876,Logan,K,Bruner,2,F,10/01/1978,125589,240-206-7083,SH@d~$P.Sg|xF
10877,Timmy,Z,Brunner,4,M,7/13/1967,85265,229-428-6175,S.?_\z<+\GV/L3
